,RPT_Date,Jurisdictions,Cases,DoD_Cases,DoD_Cases_7dy,DoD_Cases_7dy_ave
15418,11AUG2020,Dewey,10.0,0.0,2.0,0.2857142857
15419,12AUG2020,Dewey,10.0,0.0,2.0,0.2857142857
15420,13AUG2020,Dewey,11.0,1.0,3.0,0.42857142859999997
15421,14AUG2020,Dewey,12.0,1.0,3.0,0.42857142859999997
15422,15AUG2020,Dewey,12.0,0.0,3.0,0.42857142859999997
15423,16AUG2020,Dewey,13.0,1.0,3.0,0.42857142859999997
15424,17AUG2020,Dewey,13.0,0.0,3.0,0.42857142859999997
15425,18AUG2020,Dewey,14.0,1.0,4.0,0.5714285714
15426,19AUG2020,Dewey,14.0,0.0,4.0,0.5714285714
15427,20AUG2020,Dewey,19.0,5.0,8.0,1.1428571429
15428,21AUG2020,Dewey,18.0,-1.0,6.0,0.8571428570999999
15429,22AUG2020,Dewey,18.0,0.0,6.0,0.8571428570999999
15430,23AUG2020,Dewey,18.0,0.0,5.0,0.7142857143000001
15431,24AUG2020,Dewey,18.0,0.0,5.0,0.7142857143000001
15432,25AUG2020,Dewey,19.0,1.0,5.0,0.7142857143000001
15433,26AUG2020,Dewey,18.0,-1.0,4.0,0.5714285714
15434,27AUG2020,Dewey,18.0,0.0,-1.0,-0.14285714300000002
15435,28AUG2020,Dewey,18.0,0.0,0.0,0.0
15436,29AUG2020,Dewey,18.0,0.0,0.0,0.0
15437,30AUG2020,Dewey,21.0,3.0,3.0,0.42857142859999997
15438,31AUG2020,Dewey,21.0,0.0,3.0,0.42857142859999997
15439,01SEP2020,Dewey,21.0,0.0,2.0,0.2857142857
15440,02SEP2020,Dewey,21.0,0.0,3.0,0.42857142859999997
15441,03SEP2020,Dewey,24.0,3.0,6.0,0.8571428570999999
15442,04SEP2020,Dewey,24.0,0.0,6.0,0.8571428570999999
15443,05SEP2020,Dewey,24.0,0.0,6.0,0.8571428570999999
15444,06SEP2020,Dewey,24.0,0.0,3.0,0.42857142859999997
15445,07SEP2020,Dewey,24.0,0.0,3.0,0.42857142859999997
15446,08SEP2020,Dewey,24.0,0.0,3.0,0.42857142859999997
15447,09SEP2020,Dewey,26.0,2.0,5.0,0.7142857143000001
15448,10SEP2020,Dewey,27.0,1.0,3.0,0.42857142859999997
15449,11SEP2020,Dewey,29.0,2.0,5.0,0.7142857143000001
15450,12SEP2020,Dewey,32.0,3.0,8.0,1.1428571429
15451,13SEP2020,Dewey,39.0,7.0,15.0,2.1428571429
15452,14SEP2020,Dewey,44.0,5.0,20.0,2.8571428571
15453,15SEP2020,Dewey,45.0,1.0,21.0,3.0
15454,16SEP2020,Dewey,51.0,6.0,25.0,3.5714285714
15455,17SEP2020,Dewey,54.0,3.0,27.0,3.8571428571
15456,18SEP2020,Dewey,55.0,1.0,26.0,3.7142857143
15457,19SEP2020,Dewey,58.0,3.0,26.0,3.7142857143
15458,20SEP2020,Dewey,59.0,1.0,20.0,2.8571428571
15459,21SEP2020,Dewey,60.0,1.0,16.0,2.2857142857
15460,22SEP2020,Dewey,60.0,0.0,15.0,2.1428571429
15461,23SEP2020,Dewey,63.0,3.0,12.0,1.7142857143
15462,24SEP2020,Dewey,63.0,0.0,9.0,1.2857142857
15463,25SEP2020,Dewey,66.0,3.0,11.0,1.5714285713999998
15464,26SEP2020,Dewey,66.0,0.0,8.0,1.1428571429
15465,27SEP2020,Dewey,67.0,1.0,8.0,1.1428571429
15466,28SEP2020,Dewey,67.0,0.0,7.0,1.0
15467,29SEP2020,Dewey,68.0,1.0,8.0,1.1428571429
15468,30SEP2020,Dewey,68.0,0.0,5.0,0.7142857143000001
15469,01OCT2020,Dewey,69.0,1.0,6.0,0.8571428570999999
15470,02OCT2020,Dewey,70.0,1.0,4.0,0.5714285714
15471,03OCT2020,Dewey,71.0,1.0,5.0,0.7142857143000001
15472,04OCT2020,Dewey,72.0,1.0,5.0,0.7142857143000001
15473,05OCT2020,Dewey,72.0,0.0,5.0,0.7142857143000001
15474,06OCT2020,Dewey,73.0,1.0,5.0,0.7142857143000001
15475,07OCT2020,Dewey,73.0,0.0,5.0,0.7142857143000001
15476,08OCT2020,Dewey,74.0,1.0,5.0,0.7142857143000001
15477,09OCT2020,Dewey,75.0,1.0,5.0,0.7142857143000001
15478,10OCT2020,Dewey,75.0,0.0,4.0,0.5714285714
15479,11OCT2020,Dewey,75.0,0.0,3.0,0.42857142859999997
15480,12OCT2020,Dewey,75.0,0.0,3.0,0.42857142859999997
15481,13OCT2020,Dewey,76.0,1.0,3.0,0.42857142859999997
15482,14OCT2020,Dewey,76.0,0.0,3.0,0.42857142859999997
15483,15OCT2020,Dewey,76.0,0.0,2.0,0.2857142857
15484,16OCT2020,Dewey,77.0,1.0,2.0,0.2857142857
15485,17OCT2020,Dewey,78.0,1.0,3.0,0.42857142859999997
15486,18OCT2020,Dewey,78.0,0.0,3.0,0.42857142859999997
15487,19OCT2020,Dewey,79.0,1.0,4.0,0.5714285714
15488,20OCT2020,Dewey,81.0,2.0,5.0,0.7142857143000001
15489,21OCT2020,Dewey,83.0,2.0,7.0,1.0
15490,22OCT2020,Dewey,88.0,5.0,12.0,1.7142857143
15491,23OCT2020,Dewey,89.0,1.0,12.0,1.7142857143
15492,24OCT2020,Dewey,93.0,4.0,15.0,2.1428571429
15493,25OCT2020,Dewey,93.0,0.0,15.0,2.1428571429
15494,26OCT2020,Dewey,92.0,-1.0,13.0,1.8571428571000002
15495,27OCT2020,Dewey,93.0,1.0,12.0,1.7142857143
15496,28OCT2020,Dewey,93.0,0.0,10.0,1.4285714286000002
15497,29OCT2020,Dewey,94.0,1.0,6.0,0.8571428570999999
15498,30OCT2020,Dewey,94.0,0.0,5.0,0.7142857143000001
15499,31OCT2020,Dewey,94.0,0.0,1.0,0.14285714289999998
15500,01NOV2020,Dewey,94.0,0.0,1.0,0.14285714289999998
15501,02NOV2020,Dewey,95.0,1.0,3.0,0.42857142859999997
15502,03NOV2020,Dewey,95.0,0.0,2.0,0.2857142857
15503,04NOV2020,Dewey,95.0,0.0,2.0,0.2857142857
15504,05NOV2020,Dewey,95.0,0.0,1.0,0.14285714289999998
15505,06NOV2020,Dewey,97.0,2.0,3.0,0.42857142859999997
15506,08NOV2020,Dewey,109.0,12.0,15.0,2.1428571429
15507,09NOV2020,Dewey,112.0,3.0,18.0,2.5714285714
15508,10NOV2020,Dewey,117.0,5.0,22.0,3.1428571429
15509,11NOV2020,Dewey,119.0,2.0,24.0,3.4285714286
15510,12NOV2020,Dewey,120.0,1.0,25.0,3.5714285714
15511,13NOV2020,Dewey,122.0,2.0,27.0,3.8571428571
15512,14NOV2020,Dewey,127.0,5.0,30.0,4.2857142857
15513,15NOV2020,Dewey,138.0,11.0,29.0,4.1428571429000005
15514,16NOV2020,Dewey,142.0,4.0,30.0,4.2857142857
15515,17NOV2020,Dewey,142.0,0.0,25.0,3.5714285714
15516,18NOV2020,Dewey,148.0,6.0,29.0,4.1428571429000005
15517,19NOV2020,Dewey,152.0,4.0,32.0,4.5714285714
15518,20NOV2020,Dewey,158.0,6.0,36.0,5.1428571429000005
15519,21NOV2020,Dewey,161.0,3.0,34.0,4.8571428570999995
15520,22NOV2020,Dewey,163.0,2.0,25.0,3.5714285714
15521,23NOV2020,Dewey,172.0,9.0,30.0,4.2857142857
15522,24NOV2020,Dewey,172.0,0.0,30.0,4.2857142857
15523,25NOV2020,Dewey,198.0,26.0,50.0,7.1428571429
15524,26NOV2020,Dewey,215.0,17.0,63.0,9.0
15525,27NOV2020,Dewey,221.0,6.0,63.0,9.0
15526,28NOV2020,Dewey,223.0,2.0,62.0,8.857142857100001
15527,29NOV2020,Dewey,226.0,3.0,63.0,9.0
15528,30NOV2020,Dewey,236.0,10.0,64.0,9.142857142899999
15529,01DEC2020,Dewey,237.0,1.0,65.0,9.285714285700001
15530,02DEC2020,Dewey,241.0,4.0,43.0,6.1428571429
15531,03DEC2020,Dewey,250.0,9.0,35.0,5.0
15532,04DEC2020,Dewey,268.0,18.0,47.0,6.7142857143
15533,05DEC2020,Dewey,274.0,6.0,51.0,7.2857142857
15534,06DEC2020,Dewey,285.0,11.0,59.0,8.4285714286
15535,07DEC2020,Dewey,287.0,2.0,51.0,7.2857142857
15536,08DEC2020,Dewey,294.0,7.0,57.0,8.142857142899999
15537,09DEC2020,Dewey,304.0,10.0,63.0,9.0
15538,10DEC2020,Dewey,312.0,8.0,62.0,8.857142857100001
15539,11DEC2020,Dewey,320.0,8.0,52.0,7.4285714286
15540,12DEC2020,Dewey,328.0,8.0,54.0,7.7142857143
15541,13DEC2020,Dewey,346.0,18.0,61.0,8.714285714299999
15542,14DEC2020,Dewey,344.0,-2.0,57.0,8.142857142899999
15543,15DEC2020,Dewey,345.0,1.0,51.0,7.2857142857
15544,16DEC2020,Dewey,352.0,7.0,48.0,6.8571428571
15545,17DEC2020,Dewey,360.0,8.0,48.0,6.8571428571
15546,18DEC2020,Dewey,361.0,1.0,41.0,5.8571428571
15547,19DEC2020,Dewey,363.0,2.0,35.0,5.0
15548,20DEC2020,Dewey,381.0,18.0,35.0,5.0
15549,21DEC2020,Dewey,382.0,1.0,38.0,5.4285714286
15550,22DEC2020,Dewey,383.0,1.0,38.0,5.4285714286
15551,23DEC2020,Dewey,397.0,14.0,45.0,6.4285714286
15552,24DEC2020,Dewey,397.0,0.0,37.0,5.2857142857
15553,25DEC2020,Dewey,401.0,4.0,40.0,5.7142857143
15554,26DEC2020,Dewey,401.0,0.0,38.0,5.4285714286
15555,27DEC2020,Dewey,401.0,0.0,20.0,2.8571428571
15556,28DEC2020,Dewey,402.0,1.0,20.0,2.8571428571
15557,29DEC2020,Dewey,403.0,1.0,20.0,2.8571428571
15558,30DEC2020,Dewey,404.0,1.0,7.0,1.0
15559,31DEC2020,Dewey,421.0,17.0,24.0,3.4285714286
15560,01JAN2021,Dewey,423.0,2.0,22.0,3.1428571429
15561,02JAN2021,Dewey,428.0,5.0,27.0,3.8571428571
15562,03JAN2021,Dewey,430.0,2.0,29.0,4.1428571429000005
15563,04JAN2021,Dewey,433.0,3.0,31.0,4.4285714286
15564,05JAN2021,Dewey,437.0,4.0,34.0,4.8571428570999995
15565,06JAN2021,Dewey,440.0,3.0,36.0,5.1428571429000005
15566,07JAN2021,Dewey,440.0,0.0,19.0,2.7142857143
15567,08JAN2021,Dewey,442.0,2.0,19.0,2.7142857143
15568,09JAN2021,Dewey,447.0,5.0,19.0,2.7142857143
15569,10JAN2021,Dewey,456.0,9.0,26.0,3.7142857143
15570,11JAN2021,Dewey,462.0,6.0,29.0,4.1428571429000005
15571,12JAN2021,Dewey,462.0,0.0,25.0,3.5714285714
15572,13JAN2021,Dewey,467.0,5.0,27.0,3.8571428571
15573,14JAN2021,Dewey,470.0,3.0,30.0,4.2857142857
15574,15JAN2021,Dewey,475.0,5.0,33.0,4.7142857143
15575,16JAN2021,Dewey,476.0,1.0,29.0,4.1428571429000005
15576,17JAN2021,Dewey,479.0,3.0,23.0,3.2857142857
15577,18JAN2021,Dewey,480.0,1.0,18.0,2.5714285714
15578,19JAN2021,Dewey,482.0,2.0,20.0,2.8571428571
15579,20JAN2021,Dewey,482.0,0.0,15.0,2.1428571429
15580,21JAN2021,Dewey,485.0,3.0,15.0,2.1428571429
15581,22JAN2021,Dewey,487.0,2.0,12.0,1.7142857143
15582,23JAN2021,Dewey,490.0,3.0,14.0,2.0
15583,24JAN2021,Dewey,490.0,0.0,11.0,1.5714285713999998
15584,25JAN2021,Dewey,490.0,0.0,10.0,1.4285714286000002
15585,26JAN2021,Dewey,490.0,0.0,8.0,1.1428571429
15586,27JAN2021,Dewey,496.0,6.0,14.0,2.0
15587,28JAN2021,Dewey,498.0,2.0,13.0,1.8571428571000002
15588,29JAN2021,Dewey,499.0,1.0,12.0,1.7142857143
15589,30JAN2021,Dewey,500.0,1.0,10.0,1.4285714286000002
15590,31JAN2021,Dewey,502.0,2.0,12.0,1.7142857143
15591,01FEB2021,Dewey,502.0,0.0,12.0,1.7142857143
15592,02FEB2021,Dewey,503.0,1.0,13.0,1.8571428571000002
15593,03FEB2021,Dewey,505.0,2.0,9.0,1.2857142857
15594,04FEB2021,Dewey,510.0,5.0,12.0,1.7142857143
15595,05FEB2021,Dewey,511.0,1.0,12.0,1.7142857143
15596,06FEB2021,Dewey,514.0,3.0,14.0,2.0
15597,07FEB2021,Dewey,517.0,3.0,15.0,2.1428571429
15598,08FEB2021,Dewey,517.0,0.0,15.0,2.1428571429
15599,09FEB2021,Dewey,517.0,0.0,14.0,2.0
15600,10FEB2021,Dewey,520.0,3.0,15.0,2.1428571429
15601,11FEB2021,Dewey,520.0,0.0,10.0,1.4285714286000002
15602,12FEB2021,Dewey,521.0,1.0,10.0,1.4285714286000002
15603,13FEB2021,Dewey,521.0,0.0,7.0,1.0
15604,14FEB2021,Dewey,521.0,0.0,4.0,0.5714285714
15605,15FEB2021,Dewey,521.0,0.0,4.0,0.5714285714
15606,16FEB2021,Dewey,521.0,0.0,4.0,0.5714285714
15607,17FEB2021,Dewey,523.0,2.0,3.0,0.42857142859999997
15608,18FEB2021,Dewey,524.0,1.0,4.0,0.5714285714
15609,19FEB2021,Dewey,525.0,1.0,4.0,0.5714285714
15610,20FEB2021,Dewey,526.0,1.0,5.0,0.7142857143000001
15611,21FEB2021,Dewey,527.0,1.0,6.0,0.8571428570999999
15612,22FEB2021,Dewey,528.0,1.0,7.0,1.0
15613,23FEB2021,Dewey,528.0,0.0,7.0,1.0
15614,24FEB2021,Dewey,528.0,0.0,5.0,0.7142857143000001
15615,25FEB2021,Dewey,531.0,3.0,7.0,1.0
15616,26FEB2021,Dewey,532.0,1.0,7.0,1.0
15617,27FEB2021,Dewey,533.0,1.0,7.0,1.0
15618,28FEB2021,Dewey,534.0,1.0,7.0,1.0
15619,01MAR2021,Dewey,534.0,0.0,6.0,0.8571428570999999
15620,02MAR2021,Dewey,534.0,0.0,6.0,0.8571428570999999
15621,03MAR2021,Dewey,534.0,0.0,6.0,0.8571428570999999
15622,04MAR2021,Dewey,535.0,1.0,4.0,0.5714285714
15623,05MAR2021,Dewey,536.0,1.0,4.0,0.5714285714
15624,06MAR2021,Dewey,537.0,1.0,4.0,0.5714285714
15625,07MAR2021,Dewey,537.0,0.0,3.0,0.42857142859999997
15626,08MAR2021,Dewey,537.0,0.0,3.0,0.42857142859999997
15627,09MAR2021,Dewey,537.0,0.0,3.0,0.42857142859999997
15628,10MAR2021,Dewey,538.0,1.0,4.0,0.5714285714
15629,11MAR2021,Dewey,538.0,0.0,3.0,0.42857142859999997
15630,12MAR2021,Dewey,538.0,0.0,2.0,0.2857142857
15631,13MAR2021,Dewey,538.0,0.0,1.0,0.14285714289999998
15632,14MAR2021,Dewey,538.0,0.0,1.0,0.14285714289999998
15633,15MAR2021,Dewey,538.0,0.0,1.0,0.14285714289999998
15634,16MAR2021,Dewey,538.0,0.0,1.0,0.14285714289999998
15635,17MAR2021,Dewey,538.0,0.0,0.0,0.0
15636,18MAR2021,Dewey,539.0,1.0,1.0,0.14285714289999998
15637,19MAR2021,Dewey,539.0,0.0,1.0,0.14285714289999998
15638,20MAR2021,Dewey,539.0,0.0,1.0,0.14285714289999998
15639,21MAR2021,Dewey,540.0,1.0,2.0,0.2857142857
15640,22MAR2021,Dewey,540.0,0.0,2.0,0.2857142857
15641,23MAR2021,Dewey,540.0,0.0,2.0,0.2857142857
15642,24MAR2021,Dewey,541.0,1.0,3.0,0.42857142859999997
15643,25MAR2021,Dewey,542.0,1.0,3.0,0.42857142859999997
15644,26MAR2021,Dewey,543.0,1.0,4.0,0.5714285714
15645,27MAR2021,Dewey,543.0,0.0,4.0,0.5714285714
15646,28MAR2021,Dewey,543.0,0.0,3.0,0.42857142859999997
15647,29MAR2021,Dewey,543.0,0.0,3.0,0.42857142859999997
15648,30MAR2021,Dewey,543.0,0.0,3.0,0.42857142859999997
15649,31MAR2021,Dewey,543.0,0.0,2.0,0.2857142857
15650,01APR2021,Dewey,543.0,0.0,1.0,0.14285714289999998
15651,02APR2021,Dewey,543.0,0.0,0.0,0.0
15652,03APR2021,Dewey,543.0,0.0,0.0,0.0
15653,04APR2021,Dewey,543.0,0.0,0.0,0.0
15654,05APR2021,Dewey,543.0,0.0,0.0,0.0
15655,06APR2021,Dewey,543.0,0.0,0.0,0.0
15656,07APR2021,Dewey,544.0,1.0,1.0,0.14285714289999998
15657,08APR2021,Dewey,544.0,0.0,1.0,0.14285714289999998
15658,09APR2021,Dewey,544.0,0.0,1.0,0.14285714289999998
15659,10APR2021,Dewey,545.0,1.0,2.0,0.2857142857
15660,11APR2021,Dewey,545.0,0.0,2.0,0.2857142857
15661,12APR2021,Dewey,545.0,0.0,2.0,0.2857142857
15662,13APR2021,Dewey,545.0,0.0,2.0,0.2857142857
15663,14APR2021,Dewey,547.0,2.0,3.0,0.42857142859999997
15664,15APR2021,Dewey,547.0,0.0,3.0,0.42857142859999997
15665,16APR2021,Dewey,548.0,1.0,4.0,0.5714285714
15666,17APR2021,Dewey,548.0,0.0,3.0,0.42857142859999997
15667,18APR2021,Dewey,548.0,0.0,3.0,0.42857142859999997
15668,19APR2021,Dewey,548.0,0.0,3.0,0.42857142859999997
15669,20APR2021,Dewey,548.0,0.0,3.0,0.42857142859999997
15670,21APR2021,Dewey,548.0,0.0,1.0,0.14285714289999998
15671,22APR2021,Dewey,548.0,0.0,1.0,0.14285714289999998
15672,23APR2021,Dewey,548.0,0.0,0.0,0.0
15673,24APR2021,Dewey,548.0,0.0,0.0,0.0
15674,25APR2021,Dewey,548.0,0.0,0.0,0.0
15675,26APR2021,Dewey,548.0,0.0,0.0,0.0
15676,27APR2021,Dewey,548.0,0.0,0.0,0.0
15677,28APR2021,Dewey,548.0,0.0,0.0,0.0
15678,29APR2021,Dewey,549.0,1.0,1.0,0.14285714289999998
15679,30APR2021,Dewey,549.0,0.0,1.0,0.14285714289999998
15680,01MAY2021,Dewey,549.0,0.0,1.0,0.14285714289999998
15681,02MAY2021,Dewey,550.0,1.0,2.0,0.2857142857
15682,03MAY2021,Dewey,550.0,0.0,2.0,0.2857142857
15683,04MAY2021,Dewey,551.0,1.0,3.0,0.42857142859999997
15684,05MAY2021,Dewey,552.0,1.0,4.0,0.5714285714
15685,06MAY2021,Dewey,552.0,0.0,3.0,0.42857142859999997
15686,07MAY2021,Dewey,552.0,0.0,3.0,0.42857142859999997
15687,08MAY2021,Dewey,552.0,0.0,3.0,0.42857142859999997
15688,09MAY2021,Dewey,552.0,0.0,2.0,0.2857142857
15689,10MAY2021,Dewey,552.0,0.0,2.0,0.2857142857
15690,11MAY2021,Dewey,552.0,0.0,1.0,0.14285714289999998
15691,12MAY2021,Dewey,552.0,0.0,0.0,0.0
15692,13MAY2021,Dewey,552.0,0.0,0.0,0.0
15693,14MAY2021,Dewey,552.0,0.0,0.0,0.0
15694,15MAY2021,Dewey,552.0,0.0,0.0,0.0
15695,16MAY2021,Dewey,552.0,0.0,0.0,0.0
15696,17MAY2021,Dewey,552.0,0.0,0.0,0.0
15697,18MAY2021,Dewey,552.0,0.0,0.0,0.0
15698,19MAY2021,Dewey,552.0,0.0,0.0,0.0
15699,20MAY2021,Dewey,552.0,0.0,0.0,0.0
15700,21MAY2021,Dewey,552.0,0.0,0.0,0.0
15701,22MAY2021,Dewey,552.0,0.0,0.0,0.0
15702,23MAY2021,Dewey,552.0,0.0,0.0,0.0
15703,24MAY2021,Dewey,552.0,0.0,0.0,0.0
15704,25MAY2021,Dewey,552.0,0.0,0.0,0.0
15705,26MAY2021,Dewey,552.0,0.0,0.0,0.0
15706,27MAY2021,Dewey,552.0,0.0,0.0,0.0
15707,28MAY2021,Dewey,552.0,0.0,0.0,0.0
15708,29MAY2021,Dewey,552.0,0.0,0.0,0.0
15709,30MAY2021,Dewey,552.0,0.0,0.0,0.0
15710,31MAY2021,Dewey,552.0,0.0,0.0,0.0
15711,01JUN2021,Dewey,552.0,0.0,0.0,0.0
15712,02JUN2021,Dewey,552.0,0.0,0.0,0.0
15713,03JUN2021,Dewey,552.0,0.0,0.0,0.0
15714,04JUN2021,Dewey,552.0,0.0,0.0,0.0
15715,05JUN2021,Dewey,552.0,0.0,0.0,0.0
15716,06JUN2021,Dewey,552.0,0.0,0.0,0.0
15717,07JUN2021,Dewey,553.0,1.0,1.0,0.14285714289999998
15718,08JUN2021,Dewey,553.0,0.0,1.0,0.14285714289999998
15719,09JUN2021,Dewey,553.0,0.0,1.0,0.14285714289999998
15720,10JUN2021,Dewey,553.0,0.0,1.0,0.14285714289999998
15721,11JUN2021,Dewey,553.0,0.0,1.0,0.14285714289999998
15722,12JUN2021,Dewey,553.0,0.0,1.0,0.14285714289999998
15723,13JUN2021,Dewey,553.0,0.0,1.0,0.14285714289999998
15724,14JUN2021,Dewey,553.0,0.0,0.0,0.0
15725,15JUN2021,Dewey,553.0,0.0,0.0,0.0
15726,16JUN2021,Dewey,553.0,0.0,0.0,0.0
15727,17JUN2021,Dewey,553.0,0.0,0.0,0.0
15728,18JUN2021,Dewey,553.0,0.0,0.0,0.0
15729,19JUN2021,Dewey,553.0,0.0,0.0,0.0
15730,20JUN2021,Dewey,553.0,0.0,0.0,0.0
15731,21JUN2021,Dewey,553.0,0.0,0.0,0.0
15732,22JUN2021,Dewey,553.0,0.0,0.0,0.0
15733,23JUN2021,Dewey,553.0,0.0,0.0,0.0
15734,24JUN2021,Dewey,553.0,0.0,0.0,0.0
15735,25JUN2021,Dewey,553.0,0.0,0.0,0.0
15736,26JUN2021,Dewey,553.0,0.0,0.0,0.0
15737,27JUN2021,Dewey,553.0,0.0,0.0,0.0
15738,28JUN2021,Dewey,553.0,0.0,0.0,0.0
15739,29JUN2021,Dewey,553.0,0.0,0.0,0.0
15740,30JUN2021,Dewey,553.0,0.0,0.0,0.0
15741,01JUL2021,Dewey,553.0,0.0,0.0,0.0
15742,02JUL2021,Dewey,553.0,0.0,0.0,0.0
15743,03JUL2021,Dewey,553.0,0.0,0.0,0.0
15744,04JUL2021,Dewey,553.0,0.0,0.0,0.0
15745,05JUL2021,Dewey,553.0,0.0,0.0,0.0
15746,06JUL2021,Dewey,553.0,0.0,0.0,0.0
15747,07JUL2021,Dewey,553.0,0.0,0.0,0.0
15748,08JUL2021,Dewey,553.0,0.0,0.0,0.0
15749,09JUL2021,Dewey,553.0,0.0,0.0,0.0
15750,10JUL2021,Dewey,553.0,0.0,0.0,0.0
15751,11JUL2021,Dewey,553.0,0.0,0.0,0.0
15752,12JUL2021,Dewey,553.0,0.0,0.0,0.0
15753,13JUL2021,Dewey,553.0,0.0,0.0,0.0
15754,14JUL2021,Dewey,554.0,1.0,1.0,0.14285714289999998
15755,15JUL2021,Dewey,554.0,0.0,1.0,0.14285714289999998
15756,16JUL2021,Dewey,554.0,0.0,1.0,0.14285714289999998
15757,17JUL2021,Dewey,555.0,1.0,2.0,0.2857142857
15758,18JUL2021,Dewey,555.0,0.0,2.0,0.2857142857
15759,19JUL2021,Dewey,556.0,1.0,3.0,0.42857142859999997
15760,20JUL2021,Dewey,557.0,1.0,4.0,0.5714285714
15761,21JUL2021,Dewey,558.0,1.0,4.0,0.5714285714
15762,22JUL2021,Dewey,558.0,0.0,4.0,0.5714285714
15763,23JUL2021,Dewey,559.0,1.0,5.0,0.7142857143000001
15764,24JUL2021,Dewey,559.0,0.0,4.0,0.5714285714
15765,25JUL2021,Dewey,562.0,3.0,7.0,1.0
15766,26JUL2021,Dewey,562.0,0.0,6.0,0.8571428570999999
15767,27JUL2021,Dewey,562.0,0.0,5.0,0.7142857143000001
15768,28JUL2021,Dewey,562.0,0.0,4.0,0.5714285714
15769,29JUL2021,Dewey,562.0,0.0,4.0,0.5714285714
15770,30JUL2021,Dewey,563.0,1.0,4.0,0.5714285714
15771,31JUL2021,Dewey,566.0,3.0,7.0,1.0
15772,01AUG2021,Dewey,568.0,2.0,6.0,0.8571428570999999
15773,02AUG2021,Dewey,568.0,0.0,6.0,0.8571428570999999
15774,03AUG2021,Dewey,568.0,0.0,6.0,0.8571428570999999
15775,04AUG2021,Dewey,572.0,4.0,10.0,1.4285714286000002
15776,05AUG2021,Dewey,574.0,2.0,12.0,1.7142857143
15777,06AUG2021,Dewey,576.0,2.0,13.0,1.8571428571000002
15778,07AUG2021,Dewey,577.0,1.0,11.0,1.5714285713999998
15779,08AUG2021,Dewey,581.0,4.0,13.0,1.8571428571000002
15780,09AUG2021,Dewey,582.0,1.0,14.0,2.0
15781,10AUG2021,Dewey,582.0,0.0,14.0,2.0
15782,11AUG2021,Dewey,586.0,4.0,14.0,2.0
15783,12AUG2021,Dewey,588.0,2.0,14.0,2.0
15784,13AUG2021,Dewey,590.0,2.0,14.0,2.0
15785,14AUG2021,Dewey,590.0,0.0,13.0,1.8571428571000002
15786,15AUG2021,Dewey,590.0,0.0,9.0,1.2857142857
15787,16AUG2021,Dewey,590.0,0.0,8.0,1.1428571429
15788,17AUG2021,Dewey,591.0,1.0,9.0,1.2857142857
15789,18AUG2021,Dewey,594.0,3.0,8.0,1.1428571429
15790,19AUG2021,Dewey,596.0,2.0,8.0,1.1428571429
15791,20AUG2021,Dewey,598.0,2.0,8.0,1.1428571429
15792,21AUG2021,Dewey,599.0,1.0,9.0,1.2857142857
15793,22AUG2021,Dewey,600.0,1.0,10.0,1.4285714286000002
15794,23AUG2021,Dewey,601.0,1.0,11.0,1.5714285713999998
15795,24AUG2021,Dewey,603.0,2.0,12.0,1.7142857143
15796,25AUG2021,Dewey,607.0,4.0,13.0,1.8571428571000002
15797,26AUG2021,Dewey,609.0,2.0,13.0,1.8571428571000002
15798,27AUG2021,Dewey,608.0,-1.0,10.0,1.4285714286000002
15799,28AUG2021,Dewey,608.0,0.0,9.0,1.2857142857
15800,29AUG2021,Dewey,609.0,1.0,9.0,1.2857142857
15801,30AUG2021,Dewey,610.0,1.0,9.0,1.2857142857
15802,31AUG2021,Dewey,611.0,1.0,8.0,1.1428571429
15803,01SEP2021,Dewey,613.0,2.0,6.0,0.8571428570999999
15804,02SEP2021,Dewey,616.0,3.0,7.0,1.0
15805,03SEP2021,Dewey,619.0,3.0,11.0,1.5714285713999998
15806,04SEP2021,Dewey,623.0,4.0,15.0,2.1428571429
15807,05SEP2021,Dewey,625.0,2.0,16.0,2.2857142857
15808,06SEP2021,Dewey,627.0,2.0,17.0,2.4285714286
15809,07SEP2021,Dewey,627.0,0.0,16.0,2.2857142857
15810,08SEP2021,Dewey,626.0,-1.0,13.0,1.8571428571000002
15811,09SEP2021,Dewey,626.0,0.0,10.0,1.4285714286000002
15812,10SEP2021,Dewey,628.0,2.0,9.0,1.2857142857
15813,11SEP2021,Dewey,629.0,1.0,6.0,0.8571428570999999
15814,12SEP2021,Dewey,630.0,1.0,5.0,0.7142857143000001
15815,13SEP2021,Dewey,633.0,3.0,6.0,0.8571428570999999
15816,14SEP2021,Dewey,633.0,0.0,6.0,0.8571428570999999
15817,15SEP2021,Dewey,634.0,1.0,8.0,1.1428571429
15818,16SEP2021,Dewey,637.0,3.0,11.0,1.5714285713999998
15819,17SEP2021,Dewey,640.0,3.0,12.0,1.7142857143
15820,18SEP2021,Dewey,641.0,1.0,12.0,1.7142857143
15821,19SEP2021,Dewey,642.0,1.0,12.0,1.7142857143
15822,20SEP2021,Dewey,641.0,-1.0,8.0,1.1428571429
15823,21SEP2021,Dewey,641.0,0.0,8.0,1.1428571429
15824,22SEP2021,Dewey,641.0,0.0,7.0,1.0
15825,23SEP2021,Dewey,641.0,0.0,4.0,0.5714285714
15826,24SEP2021,Dewey,641.0,0.0,1.0,0.14285714289999998
15827,25SEP2021,Dewey,641.0,0.0,0.0,0.0
