,County,dose_date,Janssen,Moderna,Pfizer12+,Pfizer5-11,Total Doses Administered
397,BARNES,2021-07-29,0.0,5.0,6.0,0.0,11.0
398,BARNES,2021-07-30,5.0,7.0,7.0,0.0,19.0
399,BARNES,2021-08-02,5.0,4.0,1.0,0.0,10.0
400,BARNES,2021-08-03,1.0,4.0,10.0,0.0,15.0
401,BARNES,2021-08-04,3.0,1.0,8.0,0.0,12.0
402,BARNES,2021-08-05,0.0,9.0,7.0,0.0,16.0
403,BARNES,2021-08-06,0.0,9.0,15.0,0.0,24.0
404,BARNES,2021-08-09,2.0,0.0,6.0,0.0,8.0
405,BARNES,2021-08-10,0.0,5.0,14.0,0.0,19.0
406,BARNES,2021-08-11,0.0,1.0,11.0,0.0,12.0
407,BARNES,2021-08-12,0.0,3.0,12.0,0.0,15.0
408,BARNES,2021-08-13,0.0,2.0,8.0,0.0,10.0
409,BARNES,2021-08-16,0.0,5.0,13.0,0.0,18.0
410,BARNES,2021-08-17,0.0,4.0,8.0,0.0,12.0
411,BARNES,2021-08-18,0.0,2.0,7.0,0.0,9.0
412,BARNES,2021-08-19,0.0,10.0,8.0,0.0,18.0
413,BARNES,2021-08-20,0.0,16.0,7.0,0.0,23.0
414,BARNES,2021-08-21,0.0,0.0,1.0,0.0,1.0
415,BARNES,2021-08-23,0.0,3.0,10.0,0.0,13.0
416,BARNES,2021-08-24,2.0,4.0,20.0,0.0,26.0
417,BARNES,2021-08-25,5.0,11.0,13.0,0.0,29.0
418,BARNES,2021-08-26,1.0,10.0,18.0,0.0,29.0
419,BARNES,2021-08-27,1.0,18.0,29.0,0.0,48.0
420,BARNES,2021-08-29,0.0,1.0,2.0,0.0,3.0
421,BARNES,2021-08-30,0.0,9.0,18.0,0.0,27.0
422,BARNES,2021-08-31,4.0,9.0,14.0,0.0,27.0
423,BARNES,2021-09-01,3.0,6.0,9.0,0.0,18.0
424,BARNES,2021-09-02,2.0,12.0,11.0,0.0,25.0
425,BARNES,2021-09-03,1.0,15.0,22.0,0.0,38.0
426,BARNES,2021-09-04,0.0,1.0,1.0,0.0,2.0
427,BARNES,2021-09-07,1.0,8.0,11.0,0.0,20.0
428,BARNES,2021-09-08,1.0,14.0,19.0,0.0,34.0
429,BARNES,2021-09-09,2.0,8.0,11.0,0.0,21.0
430,BARNES,2021-09-10,1.0,9.0,9.0,0.0,19.0
431,BARNES,2021-09-12,0.0,0.0,2.0,0.0,2.0
432,BARNES,2021-09-13,1.0,2.0,12.0,0.0,15.0
433,BARNES,2021-09-14,1.0,3.0,10.0,0.0,14.0
434,BARNES,2021-09-15,2.0,6.0,8.0,0.0,16.0
435,BARNES,2021-09-16,0.0,7.0,13.0,0.0,20.0
436,BARNES,2021-09-17,1.0,12.0,25.0,0.0,38.0
437,BARNES,2021-09-20,1.0,2.0,14.0,0.0,17.0
438,BARNES,2021-09-21,2.0,0.0,16.0,0.0,18.0
439,BARNES,2021-09-22,0.0,8.0,12.0,0.0,20.0
440,BARNES,2021-09-23,0.0,2.0,6.0,0.0,8.0
441,BARNES,2021-09-24,1.0,5.0,12.0,0.0,18.0
442,BARNES,2021-09-25,0.0,0.0,1.0,0.0,1.0
443,BARNES,2021-09-27,0.0,2.0,9.0,0.0,11.0
444,BARNES,2021-09-28,1.0,3.0,22.0,0.0,26.0
445,BARNES,2021-09-29,0.0,2.0,25.0,0.0,27.0
446,BARNES,2021-09-30,1.0,9.0,33.0,0.0,43.0
447,BARNES,2021-10-01,1.0,5.0,27.0,0.0,33.0
448,BARNES,2021-10-02,0.0,1.0,0.0,0.0,1.0
449,BARNES,2021-10-03,0.0,0.0,2.0,0.0,2.0
450,BARNES,2021-10-04,0.0,4.0,19.0,0.0,23.0
451,BARNES,2021-10-05,0.0,8.0,30.0,0.0,38.0
452,BARNES,2021-10-06,0.0,8.0,7.0,0.0,15.0
453,BARNES,2021-10-07,1.0,5.0,23.0,0.0,29.0
454,BARNES,2021-10-08,1.0,13.0,27.0,0.0,41.0
455,BARNES,2021-10-09,0.0,0.0,2.0,0.0,2.0
456,BARNES,2021-10-11,1.0,4.0,15.0,0.0,20.0
457,BARNES,2021-10-12,0.0,1.0,16.0,0.0,17.0
458,BARNES,2021-10-13,0.0,6.0,17.0,0.0,23.0
459,BARNES,2021-10-14,0.0,5.0,41.0,0.0,46.0
460,BARNES,2021-10-15,0.0,11.0,21.0,0.0,32.0
461,BARNES,2021-10-16,0.0,0.0,2.0,0.0,2.0
462,BARNES,2021-10-18,0.0,2.0,18.0,0.0,20.0
463,BARNES,2021-10-19,0.0,7.0,15.0,0.0,22.0
464,BARNES,2021-10-20,0.0,0.0,2.0,0.0,2.0
465,BARNES,2021-10-21,0.0,3.0,13.0,0.0,16.0
466,BARNES,2021-10-22,0.0,8.0,18.0,0.0,26.0
467,BARNES,2021-10-23,0.0,1.0,0.0,0.0,1.0
468,BARNES,2021-10-24,0.0,1.0,0.0,0.0,1.0
469,BARNES,2021-10-25,0.0,19.0,22.0,0.0,41.0
470,BARNES,2021-10-26,0.0,12.0,11.0,0.0,23.0
471,BARNES,2021-10-27,1.0,85.0,6.0,0.0,92.0
472,BARNES,2021-10-28,1.0,96.0,49.0,0.0,146.0
473,BARNES,2021-10-29,0.0,74.0,39.0,0.0,113.0
474,BARNES,2021-10-31,0.0,0.0,1.0,0.0,1.0
475,BARNES,2021-11-01,2.0,16.0,16.0,0.0,34.0
476,BARNES,2021-11-02,0.0,123.0,11.0,0.0,134.0
477,BARNES,2021-11-03,2.0,131.0,17.0,0.0,150.0
478,BARNES,2021-11-04,1.0,46.0,10.0,0.0,57.0
479,BARNES,2021-11-05,5.0,40.0,20.0,0.0,65.0
480,BARNES,2021-11-06,0.0,14.0,2.0,0.0,16.0
481,BARNES,2021-11-08,1.0,52.0,15.0,55.0,123.0
482,BARNES,2021-11-09,4.0,82.0,17.0,28.0,131.0
483,BARNES,2021-11-10,0.0,54.0,6.0,0.0,60.0
484,BARNES,2021-11-11,0.0,5.0,10.0,8.0,23.0
485,BARNES,2021-11-12,1.0,33.0,21.0,6.0,61.0
486,BARNES,2021-11-15,1.0,38.0,13.0,2.0,54.0
487,BARNES,2021-11-16,2.0,32.0,19.0,5.0,58.0
488,BARNES,2021-11-17,0.0,128.0,9.0,2.0,139.0
489,BARNES,2021-11-18,7.0,127.0,4.0,0.0,138.0
490,BARNES,2021-11-19,0.0,162.0,19.0,1.0,182.0
491,BARNES,2021-11-21,0.0,0.0,1.0,0.0,1.0
492,BARNES,2021-11-22,1.0,8.0,15.0,1.0,25.0
493,BARNES,2021-11-23,0.0,61.0,14.0,1.0,76.0
494,BARNES,2021-11-24,3.0,55.0,9.0,5.0,72.0
495,BARNES,2021-11-25,0.0,0.0,2.0,0.0,2.0
496,BARNES,2021-11-26,0.0,14.0,11.0,4.0,29.0
497,BARNES,2021-11-29,4.0,55.0,16.0,44.0,119.0
498,BARNES,2021-11-30,5.0,11.0,13.0,31.0,60.0
499,BARNES,2021-12-01,5.0,9.0,14.0,7.0,35.0
500,BARNES,2021-12-02,6.0,67.0,9.0,7.0,89.0
501,BARNES,2021-12-03,5.0,51.0,25.0,7.0,88.0
502,BARNES,2021-12-04,0.0,0.0,1.0,2.0,3.0
503,BARNES,2021-12-06,2.0,27.0,17.0,1.0,47.0
504,BARNES,2021-12-07,2.0,7.0,10.0,6.0,25.0
505,BARNES,2021-12-08,0.0,25.0,13.0,6.0,44.0
506,BARNES,2021-12-09,3.0,10.0,16.0,3.0,32.0
507,BARNES,2021-12-10,7.0,38.0,17.0,2.0,64.0
508,BENSON,2020-12-18,0.0,0.0,1.0,0.0,1.0
509,BENSON,2020-12-21,0.0,1.0,0.0,0.0,1.0
510,BENSON,2020-12-22,0.0,2.0,0.0,0.0,2.0
511,BENSON,2020-12-23,0.0,11.0,0.0,0.0,11.0
512,BENSON,2020-12-28,0.0,20.0,0.0,0.0,20.0
513,BENSON,2020-12-29,0.0,7.0,0.0,0.0,7.0
514,BENSON,2020-12-30,0.0,11.0,5.0,0.0,16.0
515,BENSON,2020-12-31,0.0,3.0,6.0,0.0,9.0
516,BENSON,2021-01-04,0.0,2.0,0.0,0.0,2.0
517,BENSON,2021-01-06,0.0,21.0,0.0,0.0,21.0
518,BENSON,2021-01-07,0.0,5.0,8.0,0.0,13.0
519,BENSON,2021-01-08,0.0,7.0,14.0,0.0,21.0
520,BENSON,2021-01-13,0.0,8.0,3.0,0.0,11.0
521,BENSON,2021-01-14,0.0,5.0,49.0,0.0,54.0
522,BENSON,2021-01-15,0.0,4.0,1.0,0.0,5.0
523,BENSON,2021-01-19,0.0,2.0,0.0,0.0,2.0
524,BENSON,2021-01-20,0.0,10.0,7.0,0.0,17.0
525,BENSON,2021-01-21,0.0,81.0,6.0,0.0,87.0
526,BENSON,2021-01-22,0.0,11.0,1.0,0.0,12.0
527,BENSON,2021-01-23,0.0,0.0,1.0,0.0,1.0
528,BENSON,2021-01-25,0.0,35.0,0.0,0.0,35.0
529,BENSON,2021-01-26,0.0,43.0,0.0,0.0,43.0
530,BENSON,2021-01-27,0.0,12.0,0.0,0.0,12.0
531,BENSON,2021-01-28,0.0,99.0,22.0,0.0,121.0
532,BENSON,2021-01-29,0.0,55.0,1.0,0.0,56.0
533,BENSON,2021-01-30,0.0,0.0,1.0,0.0,1.0
534,BENSON,2021-02-01,0.0,4.0,0.0,0.0,4.0
535,BENSON,2021-02-02,0.0,5.0,0.0,0.0,5.0
536,BENSON,2021-02-03,0.0,135.0,14.0,0.0,149.0
537,BENSON,2021-02-04,0.0,75.0,66.0,0.0,141.0
538,BENSON,2021-02-05,0.0,24.0,5.0,0.0,29.0
539,BENSON,2021-02-06,0.0,0.0,1.0,0.0,1.0
540,BENSON,2021-02-08,0.0,0.0,1.0,0.0,1.0
541,BENSON,2021-02-09,0.0,3.0,0.0,0.0,3.0
542,BENSON,2021-02-10,0.0,15.0,3.0,0.0,18.0
543,BENSON,2021-02-11,0.0,42.0,17.0,0.0,59.0
544,BENSON,2021-02-12,0.0,9.0,2.0,0.0,11.0
545,BENSON,2021-02-13,0.0,0.0,1.0,0.0,1.0
546,BENSON,2021-02-15,0.0,1.0,1.0,0.0,2.0
547,BENSON,2021-02-16,0.0,5.0,0.0,0.0,5.0
548,BENSON,2021-02-17,0.0,41.0,0.0,0.0,41.0
549,BENSON,2021-02-18,0.0,78.0,4.0,0.0,82.0
550,BENSON,2021-02-19,0.0,179.0,0.0,0.0,179.0
551,BENSON,2021-02-20,0.0,0.0,3.0,0.0,3.0
552,BENSON,2021-02-22,0.0,0.0,1.0,0.0,1.0
553,BENSON,2021-02-23,0.0,202.0,5.0,0.0,207.0
554,BENSON,2021-02-24,0.0,16.0,17.0,0.0,33.0
555,BENSON,2021-02-25,0.0,67.0,17.0,0.0,84.0
556,BENSON,2021-02-26,0.0,6.0,6.0,0.0,12.0
557,BENSON,2021-02-27,0.0,0.0,2.0,0.0,2.0
558,BENSON,2021-03-01,0.0,5.0,0.0,0.0,5.0
559,BENSON,2021-03-02,0.0,62.0,1.0,0.0,63.0
560,BENSON,2021-03-03,0.0,199.0,8.0,0.0,207.0
561,BENSON,2021-03-04,0.0,88.0,11.0,0.0,99.0
562,BENSON,2021-03-05,0.0,29.0,2.0,0.0,31.0
563,BENSON,2021-03-08,3.0,9.0,1.0,0.0,13.0
564,BENSON,2021-03-09,1.0,2.0,0.0,0.0,3.0
565,BENSON,2021-03-10,4.0,32.0,12.0,0.0,48.0
566,BENSON,2021-03-11,12.0,71.0,3.0,0.0,86.0
567,BENSON,2021-03-12,9.0,14.0,0.0,0.0,23.0
568,BENSON,2021-03-13,0.0,0.0,2.0,0.0,2.0
569,BENSON,2021-03-15,0.0,11.0,1.0,0.0,12.0
570,BENSON,2021-03-16,0.0,29.0,1.0,0.0,30.0
571,BENSON,2021-03-17,1.0,99.0,4.0,0.0,104.0
572,BENSON,2021-03-18,0.0,39.0,8.0,0.0,47.0
573,BENSON,2021-03-19,2.0,8.0,1.0,0.0,11.0
574,BENSON,2021-03-20,0.0,0.0,2.0,0.0,2.0
575,BENSON,2021-03-22,0.0,4.0,0.0,0.0,4.0
576,BENSON,2021-03-23,0.0,139.0,4.0,0.0,143.0
577,BENSON,2021-03-24,0.0,18.0,10.0,0.0,28.0
578,BENSON,2021-03-25,0.0,60.0,9.0,0.0,69.0
579,BENSON,2021-03-26,0.0,3.0,0.0,0.0,3.0
580,BENSON,2021-03-29,0.0,2.0,0.0,0.0,2.0
581,BENSON,2021-03-30,0.0,9.0,0.0,0.0,9.0
582,BENSON,2021-03-31,7.0,109.0,10.0,0.0,126.0
583,BENSON,2021-04-01,3.0,70.0,10.0,0.0,83.0
584,BENSON,2021-04-02,5.0,4.0,1.0,0.0,10.0
585,BENSON,2021-04-05,7.0,1.0,0.0,0.0,8.0
586,BENSON,2021-04-06,3.0,1.0,0.0,0.0,4.0
587,BENSON,2021-04-07,1.0,4.0,0.0,0.0,5.0
588,BENSON,2021-04-08,30.0,56.0,9.0,0.0,95.0
589,BENSON,2021-04-09,4.0,9.0,0.0,0.0,13.0
590,BENSON,2021-04-10,2.0,0.0,1.0,0.0,3.0
591,BENSON,2021-04-12,3.0,0.0,0.0,0.0,3.0
592,BENSON,2021-04-14,0.0,43.0,2.0,0.0,45.0
593,BENSON,2021-04-15,0.0,40.0,12.0,0.0,52.0
594,BENSON,2021-04-16,0.0,5.0,5.0,0.0,10.0
595,BENSON,2021-04-17,0.0,0.0,1.0,0.0,1.0
596,BENSON,2021-04-19,0.0,5.0,0.0,0.0,5.0
597,BENSON,2021-04-20,0.0,17.0,2.0,0.0,19.0
598,BENSON,2021-04-21,0.0,0.0,3.0,0.0,3.0
599,BENSON,2021-04-22,0.0,23.0,5.0,0.0,28.0
600,BENSON,2021-04-23,0.0,4.0,0.0,0.0,4.0
601,BENSON,2021-04-24,0.0,1.0,0.0,0.0,1.0
602,BENSON,2021-04-26,0.0,1.0,0.0,0.0,1.0
603,BENSON,2021-04-27,0.0,4.0,0.0,0.0,4.0
604,BENSON,2021-04-28,0.0,99.0,5.0,0.0,104.0
605,BENSON,2021-04-29,3.0,25.0,7.0,0.0,35.0
606,BENSON,2021-04-30,4.0,10.0,2.0,0.0,16.0
607,BENSON,2021-05-03,0.0,4.0,0.0,0.0,4.0
608,BENSON,2021-05-04,0.0,6.0,2.0,0.0,8.0
609,BENSON,2021-05-05,1.0,4.0,5.0,0.0,10.0
610,BENSON,2021-05-06,0.0,9.0,9.0,0.0,18.0
611,BENSON,2021-05-07,4.0,14.0,4.0,0.0,22.0
612,BENSON,2021-05-10,1.0,5.0,1.0,0.0,7.0
613,BENSON,2021-05-11,0.0,3.0,1.0,0.0,4.0
614,BENSON,2021-05-12,8.0,6.0,4.0,0.0,18.0
615,BENSON,2021-05-13,1.0,27.0,10.0,0.0,38.0
616,BENSON,2021-05-14,1.0,8.0,5.0,0.0,14.0
617,BENSON,2021-05-17,0.0,7.0,0.0,0.0,7.0
618,BENSON,2021-05-18,1.0,11.0,1.0,0.0,13.0
619,BENSON,2021-05-19,1.0,3.0,2.0,0.0,6.0
620,BENSON,2021-05-20,4.0,10.0,5.0,0.0,19.0
621,BENSON,2021-05-21,1.0,9.0,5.0,0.0,15.0
622,BENSON,2021-05-23,0.0,0.0,1.0,0.0,1.0
623,BENSON,2021-05-24,0.0,5.0,15.0,0.0,20.0
624,BENSON,2021-05-25,0.0,5.0,12.0,0.0,17.0
625,BENSON,2021-05-26,2.0,24.0,10.0,0.0,36.0
626,BENSON,2021-05-27,0.0,36.0,22.0,0.0,58.0
627,BENSON,2021-05-28,0.0,4.0,0.0,0.0,4.0
628,BENSON,2021-05-30,0.0,1.0,1.0,0.0,2.0
629,BENSON,2021-06-01,0.0,2.0,0.0,0.0,2.0
630,BENSON,2021-06-02,0.0,3.0,3.0,0.0,6.0
631,BENSON,2021-06-03,1.0,14.0,2.0,0.0,17.0
632,BENSON,2021-06-04,0.0,11.0,8.0,0.0,19.0
633,BENSON,2021-06-05,1.0,1.0,0.0,0.0,2.0
634,BENSON,2021-06-07,0.0,12.0,0.0,0.0,12.0
635,BENSON,2021-06-08,0.0,1.0,0.0,0.0,1.0
636,BENSON,2021-06-09,1.0,6.0,12.0,0.0,19.0
637,BENSON,2021-06-10,0.0,21.0,11.0,0.0,32.0
638,BENSON,2021-06-11,0.0,11.0,10.0,0.0,21.0
639,BENSON,2021-06-14,13.0,6.0,2.0,0.0,21.0
640,BENSON,2021-06-15,7.0,21.0,45.0,0.0,73.0
641,BENSON,2021-06-16,3.0,6.0,2.0,0.0,11.0
642,BENSON,2021-06-17,15.0,21.0,23.0,0.0,59.0
643,BENSON,2021-06-18,2.0,11.0,7.0,0.0,20.0
644,BENSON,2021-06-21,24.0,10.0,9.0,0.0,43.0
645,BENSON,2021-06-22,46.0,13.0,26.0,0.0,85.0
646,BENSON,2021-06-23,22.0,6.0,23.0,0.0,51.0
647,BENSON,2021-06-24,25.0,21.0,41.0,0.0,87.0
648,BENSON,2021-06-25,3.0,10.0,19.0,0.0,32.0
649,BENSON,2021-06-28,9.0,7.0,18.0,0.0,34.0
650,BENSON,2021-06-29,38.0,11.0,18.0,0.0,67.0
651,BENSON,2021-06-30,2.0,11.0,16.0,0.0,29.0
652,BENSON,2021-07-01,10.0,8.0,34.0,0.0,52.0
653,BENSON,2021-07-02,0.0,6.0,12.0,0.0,18.0
654,BENSON,2021-07-05,0.0,0.0,1.0,0.0,1.0
655,BENSON,2021-07-06,2.0,9.0,20.0,0.0,31.0
656,BENSON,2021-07-07,1.0,3.0,16.0,0.0,20.0
657,BENSON,2021-07-08,10.0,10.0,23.0,0.0,43.0
658,BENSON,2021-07-09,0.0,6.0,11.0,0.0,17.0
659,BENSON,2021-07-12,4.0,4.0,15.0,0.0,23.0
660,BENSON,2021-07-13,0.0,17.0,34.0,0.0,51.0
661,BENSON,2021-07-14,2.0,11.0,12.0,0.0,25.0
662,BENSON,2021-07-15,1.0,10.0,35.0,0.0,46.0
663,BENSON,2021-07-16,0.0,9.0,18.0,0.0,27.0
664,BENSON,2021-07-19,0.0,8.0,24.0,0.0,32.0
665,BENSON,2021-07-20,1.0,1.0,16.0,0.0,18.0
666,BENSON,2021-07-21,5.0,8.0,27.0,0.0,40.0
667,BENSON,2021-07-22,4.0,12.0,25.0,0.0,41.0
668,BENSON,2021-07-23,0.0,1.0,9.0,0.0,10.0
669,BENSON,2021-07-26,0.0,7.0,7.0,0.0,14.0
670,BENSON,2021-07-27,3.0,8.0,28.0,0.0,39.0
671,BENSON,2021-07-28,1.0,5.0,17.0,0.0,23.0
672,BENSON,2021-07-29,2.0,11.0,28.0,0.0,41.0
673,BENSON,2021-07-30,0.0,5.0,14.0,0.0,19.0
674,BENSON,2021-08-02,0.0,2.0,15.0,0.0,17.0
675,BENSON,2021-08-03,1.0,12.0,11.0,0.0,24.0
676,BENSON,2021-08-04,3.0,2.0,19.0,0.0,24.0
677,BENSON,2021-08-05,0.0,1.0,14.0,0.0,15.0
678,BENSON,2021-08-06,2.0,6.0,42.0,0.0,50.0
679,BENSON,2021-08-09,0.0,2.0,15.0,0.0,17.0
680,BENSON,2021-08-10,0.0,4.0,24.0,0.0,28.0
681,BENSON,2021-08-11,1.0,5.0,29.0,0.0,35.0
682,BENSON,2021-08-12,1.0,4.0,19.0,0.0,24.0
683,BENSON,2021-08-13,0.0,4.0,1.0,0.0,5.0
684,BENSON,2021-08-16,1.0,6.0,0.0,0.0,7.0
685,BENSON,2021-08-17,0.0,6.0,4.0,0.0,10.0
686,BENSON,2021-08-18,0.0,16.0,16.0,0.0,32.0
687,BENSON,2021-08-19,0.0,7.0,17.0,0.0,24.0
688,BENSON,2021-08-20,0.0,6.0,13.0,0.0,19.0
689,BENSON,2021-08-21,0.0,1.0,0.0,0.0,1.0
690,BENSON,2021-08-22,0.0,0.0,1.0,0.0,1.0
691,BENSON,2021-08-23,1.0,1.0,21.0,0.0,23.0
692,BENSON,2021-08-24,3.0,10.0,22.0,0.0,35.0
693,BENSON,2021-08-25,0.0,6.0,21.0,0.0,27.0
694,BENSON,2021-08-26,0.0,6.0,23.0,0.0,29.0
695,BENSON,2021-08-27,0.0,8.0,30.0,0.0,38.0
696,BENSON,2021-08-30,0.0,5.0,22.0,0.0,27.0
697,BENSON,2021-08-31,1.0,7.0,29.0,0.0,37.0
698,BENSON,2021-09-01,0.0,3.0,17.0,0.0,20.0
699,BENSON,2021-09-02,3.0,5.0,17.0,0.0,25.0
700,BENSON,2021-09-03,1.0,8.0,18.0,0.0,27.0
701,BENSON,2021-09-05,0.0,0.0,4.0,0.0,4.0
702,BENSON,2021-09-07,3.0,1.0,3.0,0.0,7.0
703,BENSON,2021-09-08,0.0,3.0,15.0,0.0,18.0
704,BENSON,2021-09-09,4.0,2.0,9.0,0.0,15.0
705,BENSON,2021-09-10,0.0,9.0,11.0,0.0,20.0
706,BENSON,2021-09-13,0.0,4.0,12.0,0.0,16.0
707,BENSON,2021-09-14,0.0,3.0,11.0,0.0,14.0
708,BENSON,2021-09-15,0.0,16.0,15.0,0.0,31.0
709,BENSON,2021-09-16,3.0,1.0,8.0,0.0,12.0
710,BENSON,2021-09-17,2.0,5.0,10.0,0.0,17.0
711,BENSON,2021-09-20,2.0,2.0,16.0,0.0,20.0
712,BENSON,2021-09-21,0.0,3.0,16.0,0.0,19.0
713,BENSON,2021-09-22,0.0,4.0,12.0,0.0,16.0
714,BENSON,2021-09-23,3.0,5.0,17.0,0.0,25.0
715,BENSON,2021-09-24,0.0,5.0,5.0,0.0,10.0
716,BENSON,2021-09-27,1.0,2.0,16.0,0.0,19.0
717,BENSON,2021-09-28,5.0,1.0,4.0,0.0,10.0
718,BENSON,2021-09-29,0.0,3.0,9.0,0.0,12.0
719,BENSON,2021-09-30,2.0,1.0,33.0,0.0,36.0
720,BENSON,2021-10-01,0.0,1.0,10.0,0.0,11.0
721,BENSON,2021-10-04,0.0,3.0,10.0,0.0,13.0
722,BENSON,2021-10-05,0.0,1.0,7.0,0.0,8.0
723,BENSON,2021-10-06,0.0,0.0,12.0,0.0,12.0
724,BENSON,2021-10-07,0.0,0.0,13.0,0.0,13.0
725,BENSON,2021-10-08,0.0,2.0,5.0,0.0,7.0
726,BENSON,2021-10-09,0.0,0.0,1.0,0.0,1.0
727,BENSON,2021-10-11,0.0,2.0,10.0,0.0,12.0
728,BENSON,2021-10-12,0.0,3.0,7.0,0.0,10.0
729,BENSON,2021-10-13,0.0,0.0,8.0,0.0,8.0
730,BENSON,2021-10-14,0.0,1.0,10.0,0.0,11.0
731,BENSON,2021-10-15,0.0,5.0,23.0,0.0,28.0
732,BENSON,2021-10-18,0.0,0.0,2.0,0.0,2.0
733,BENSON,2021-10-19,1.0,2.0,2.0,0.0,5.0
734,BENSON,2021-10-20,0.0,0.0,6.0,0.0,6.0
735,BENSON,2021-10-21,0.0,1.0,4.0,0.0,5.0
736,BENSON,2021-10-22,0.0,7.0,20.0,0.0,27.0
737,BENSON,2021-10-23,0.0,0.0,1.0,0.0,1.0
738,BENSON,2021-10-25,0.0,12.0,1.0,0.0,13.0
739,BENSON,2021-10-26,2.0,18.0,10.0,0.0,30.0
740,BENSON,2021-10-27,0.0,17.0,8.0,0.0,25.0
741,BENSON,2021-10-28,0.0,45.0,8.0,0.0,53.0
742,BENSON,2021-10-29,0.0,12.0,7.0,0.0,19.0
743,BENSON,2021-10-30,0.0,1.0,2.0,0.0,3.0
744,BENSON,2021-11-01,2.0,15.0,3.0,0.0,20.0
745,BENSON,2021-11-02,0.0,11.0,2.0,0.0,13.0
746,BENSON,2021-11-03,3.0,118.0,16.0,0.0,137.0
747,BENSON,2021-11-04,0.0,78.0,12.0,0.0,90.0
748,BENSON,2021-11-05,0.0,25.0,4.0,0.0,29.0
749,BENSON,2021-11-08,0.0,11.0,6.0,6.0,23.0
750,BENSON,2021-11-09,1.0,15.0,1.0,1.0,18.0
751,BENSON,2021-11-10,0.0,16.0,6.0,3.0,25.0
752,BENSON,2021-11-11,1.0,6.0,0.0,3.0,10.0
753,BENSON,2021-11-12,1.0,14.0,6.0,15.0,36.0
754,BENSON,2021-11-15,0.0,11.0,6.0,1.0,18.0
755,BENSON,2021-11-16,0.0,22.0,6.0,1.0,29.0
756,BENSON,2021-11-17,0.0,10.0,3.0,1.0,14.0
757,BENSON,2021-11-18,3.0,79.0,18.0,12.0,112.0
758,BENSON,2021-11-19,0.0,11.0,4.0,5.0,20.0
759,BENSON,2021-11-20,0.0,0.0,7.0,0.0,7.0
760,BENSON,2021-11-22,0.0,17.0,5.0,4.0,26.0
761,BENSON,2021-11-23,0.0,8.0,8.0,3.0,19.0
762,BENSON,2021-11-24,0.0,9.0,12.0,6.0,27.0
763,BENSON,2021-11-26,0.0,5.0,1.0,0.0,6.0
764,BENSON,2021-11-28,0.0,0.0,1.0,0.0,1.0
765,BENSON,2021-11-29,0.0,9.0,4.0,8.0,21.0
766,BENSON,2021-11-30,1.0,20.0,9.0,8.0,38.0
767,BENSON,2021-12-01,0.0,14.0,7.0,8.0,29.0
768,BENSON,2021-12-02,0.0,73.0,9.0,7.0,89.0
769,BENSON,2021-12-03,0.0,15.0,5.0,17.0,37.0
770,BENSON,2021-12-04,0.0,1.0,0.0,0.0,1.0
771,BENSON,2021-12-06,0.0,6.0,2.0,0.0,8.0
772,BENSON,2021-12-07,0.0,9.0,5.0,6.0,20.0
773,BENSON,2021-12-08,0.0,10.0,2.0,8.0,20.0
774,BENSON,2021-12-09,2.0,9.0,10.0,10.0,31.0
775,BENSON,2021-12-10,0.0,10.0,8.0,12.0,30.0
776,BENSON,2021-12-11,0.0,0.0,4.0,0.0,4.0
777,BILLINGS,2020-12-28,0.0,3.0,0.0,0.0,3.0
778,BILLINGS,2020-12-30,0.0,29.0,0.0,0.0,29.0
779,BILLINGS,2021-01-19,0.0,1.0,0.0,0.0,1.0
780,BILLINGS,2021-01-25,0.0,2.0,0.0,0.0,2.0
781,BILLINGS,2021-01-27,0.0,36.0,1.0,0.0,37.0
782,BILLINGS,2021-01-28,0.0,2.0,0.0,0.0,2.0
783,BILLINGS,2021-01-29,0.0,0.0,1.0,0.0,1.0
784,BILLINGS,2021-02-04,0.0,0.0,3.0,0.0,3.0
785,BILLINGS,2021-02-09,0.0,4.0,0.0,0.0,4.0
786,BILLINGS,2021-02-16,0.0,1.0,0.0,0.0,1.0
787,BILLINGS,2021-02-17,0.0,0.0,2.0,0.0,2.0
788,BILLINGS,2021-02-19,0.0,0.0,1.0,0.0,1.0
789,BILLINGS,2021-02-24,0.0,32.0,1.0,0.0,33.0
790,BILLINGS,2021-02-25,0.0,0.0,3.0,0.0,3.0
791,BILLINGS,2021-03-03,0.0,0.0,1.0,0.0,1.0
792,BILLINGS,2021-03-04,0.0,0.0,1.0,0.0,1.0
793,BILLINGS,2021-03-08,1.0,0.0,0.0,0.0,1.0
794,BILLINGS,2021-03-09,0.0,3.0,0.0,0.0,3.0
795,BILLINGS,2021-03-10,2.0,0.0,1.0,0.0,3.0
796,BILLINGS,2021-03-11,0.0,0.0,4.0,0.0,4.0
797,BILLINGS,2021-03-12,0.0,0.0,3.0,0.0,3.0
798,BILLINGS,2021-03-16,0.0,0.0,1.0,0.0,1.0
799,BILLINGS,2021-03-17,0.0,2.0,1.0,0.0,3.0
800,BILLINGS,2021-03-18,0.0,1.0,0.0,0.0,1.0
801,BILLINGS,2021-03-23,0.0,1.0,0.0,0.0,1.0
802,BILLINGS,2021-03-24,0.0,34.0,2.0,0.0,36.0
803,BILLINGS,2021-03-25,0.0,4.0,0.0,0.0,4.0
804,BILLINGS,2021-03-26,0.0,1.0,0.0,0.0,1.0
